id,text,json
470,Chop Suey Brown 1 to 1 1/2 lb. stew meat and cook until tender (about 2 to 2 1/2 hours). Add 1 can mushrooms and 1 medium onion and cook until onion is done. Add 6 to 8 cups water plus 1 cup soy sauce and 1 large can chop suey vegetables; thicken with cornstarch stirred into a half-water/half-soy mixture (amounts not specified) and serve over rice or noodles.,"{""title"": ""Chop Suey"", ""ingredients"": [""1 to 1 1/2 lb. stew meat"", ""1 can mushrooms"", ""1 large can chop suey vegetables"", ""1 medium onion"", ""1 c. soy sauce""], ""directions"": [""Brown meat and cook until tender, 2 to 2 1/2 hours."", ""Add mushroom and onions."", ""Cook until onions are done."", ""Add 6 to 8 cups water, soy sauce and vegetables."", ""Thicken with cornstarch in a mixture of 1/2 water and 1/2 soy sauce."", ""Serve over rice or noodles.""]}"
471,"Vegetable Pizza Press 1 (8 oz.) package crescent-roll dough onto a baking sheet (do not separate), bake as package directs until golden, and cool. Mix 2 (8 oz.) packages softened cream cheese with 1 cup mayonnaise and 1/2 packet (of a 10 oz. packet) Ranch mix, spread over crust, top with 4 cups finely chopped raw vegetables, and chill until firm (best made a day ahead; serves about 12–15).","{""title"": ""Vegetable Pizza"", ""ingredients"": [""1 (8 oz.) pkg. crescent rolls"", ""2 (8 oz. each) pkg. cream cheese, softened"", ""1 c. mayonnaise"", ""1/2 (10 oz.) pkg. Hidden Valley Ranch mix"", ""4 c. finely chopped raw vegetables (cauliflower, broccoli, carrots, green onions, etc.)""], ""directions"": [""Press crescent rolls flat on baking sheet. Do not separate rolls. Bake according to package directions until golden brown. In a medium bowl, combine cream cheese, mayonnaise and dressing mix. Spread mixture on cooled crescent rolls."", ""Top with finely chopped vegetables, spreading evenly to cover rolls. Chill until firm. (Best made a day ahead.) Serves 12 to 15.""]}"
472,"Log Cabin Toast Mix 1/4 cup sugar with 2 tsp. cinnamon. Toast 2 slices bread, spread with soft margarine or butter (amount not specified), sprinkle with cinnamon sugar, cut each slice into 4 strips, and stack like “logs.”","{""title"": ""Log Cabin Toast"", ""ingredients"": [""1/4 c. sugar"", ""2 tsp. cinnamon"", ""2 slices white or whole wheat bread"", ""soft margarine or butter""], ""directions"": [""Mix sugar and cinnamon in custard cup."", ""Toast bread."", ""Spread with soft margarine."", ""Sprinkle with sugar-cinnamon mixture."", ""Cut each slice of toast into 4 strips."", ""Put them together on plate like stacked logs to make the wall of a log cabin."", ""Start from the top and eat all the logs.""]}"
473,"Yum Yum Salad Mix 1 can cherry pie filling with 1 large can drained crushed pineapple, 1 can Borden milk (sweetened condensed; amount as “1 can”), 3/4 cup chopped pecans, and 1 (8 oz.) Cool Whip; refrigerate overnight.","{""title"": ""Yum Yum Salad"", ""ingredients"": [""1 can cherry pie filling"", ""1 large can drained, crushed pineapple"", ""1 can Borden milk"", ""3/4 c. chopped pecans"", ""1 (8 oz.) Cool Whip""], ""directions"": [""Mix together and let stand overnight in refrigerator.""]}"
474,"My Caramel Rolls Beat together 3 packages yeast, 1/2 cup sugar, 2 cups warm water, and 2 eggs until light and fluffy; stir in 3 Tbsp. oleo, 1 tsp. salt, and 6 to 7 cups flour, let rise once, and meanwhile prepare caramel (caramel ingredients/amounts not provided in the data).","{""title"": ""My Caramel Rolls"", ""ingredients"": [""3 pkg. yeast"", ""1/2 cup sugar"", ""2 cups warm water"", ""2 eggs"", ""3 Tbsp. oleo"", ""1 tsp. salt"", ""6-7 cups flour""], ""directions"": [""Combine first four ingredients and beat with electric mixer until light and fluffy."", ""Add remaining ingredients, stirring well. Let rise once."", ""While it rises, prepare the caramel.""]}"
475,"Spanish Hamburger #1 Brown 6 lb. hamburger about halfway, add finely chopped 1 medium white onion, 1/2 green pepper, and 1 stalk celery, simmer 30 minutes, season with salt and pepper to taste, stir in 1 (20 oz.) can tomato soup, cover to keep steam in, and simmer about 2 hours.","{""title"": ""Spanish Hamburger #1"", ""ingredients"": [""6 lb. hamburger"", ""salt and pepper"", ""1 medium white onion"", ""1/2 green pepper"", ""1 stalk celery"", ""1 (20 oz.) can tomato soup""], ""directions"": [""Fry hamburger half done."", ""Cut onion, green pepper and celery in fine pieces and add."", ""Let simmer 1/2 hour."", ""Add salt and pepper, then add tomato soup. Simmer 2 hours."", ""Keep steam in for best results.""]}"
476,"Turkey Vegetable Stir-Fry Whisk 1 Tbsp. cornstarch with 2 Tbsp. soy sauce, 1/4 tsp. ground ginger, and 1 (10 1/2 oz.) can chicken broth; microwave uncovered 2 to 3 minutes, stirring every 30 seconds, until thickened to make sauce. In a skillet, heat 2 Tbsp. vegetable oil and stir-fry 1 julienned carrot, 2 cups sliced mushrooms, 4 minced green onions, 1 diagonally sliced celery stalk, and 1 (6 oz.) package thawed snow peas until crisp-tender; add 2 cups chopped cooked turkey, pour in sauce, heat through, and serve over 2 cups cooked brown rice topped with 2 Tbsp. toasted slivered almonds.","{""title"": ""Turkey Vegetable Stir-Fry"", ""ingredients"": [""1 Tbsp. cornstarch"", ""2 Tbsp. soy sauce"", ""1/4 tsp. ground ginger"", ""1 (10 1/2 oz.) can chicken broth"", ""1 carrot, cut into julienne strips"", ""2 Tbsp. vegetable oil"", ""2 c. sliced mushrooms"", ""4 green onions, minced"", ""1 stalk celery, diagonally sliced"", ""1 (6 oz.) pkg. snow peas, thawed"", ""2 c. coarsely chopped, cooked turkey breast"", ""2 c. brown rice, cooked"", ""2 Tbsp. slivered almonds, toasted""], ""directions"": [""Combine cornstarch, ginger, chicken broth and soy sauce in a 2-cup glass measure."", ""Stir well."", ""Microwave, uncovered, at High for 2 to 3 minutes or until thickened, stirring every 30 seconds. Set aside.""]}"
477,"Mango With Tomatoes And Scallions Or Leeks Toss 1 large (or 2 small) sliced mango with 2 medium tomatoes and 1 large leek (or 2 scallions). Whisk lemon juice with pulp (amount not specified) with 2 tsp. safflower oil and a pinch of dry mustard, pour over, toss, and serve chilled or at room temperature.","{""title"": ""Mango With Tomatoes And Scallions Or Leeks"", ""ingredients"": [""1 large mango or 2 small"", ""2 medium tomatoes"", ""1 large leek or 2 scallions (green onions)"", ""lemon juice with pulp"", ""2 tsp. safflower oil"", ""pinch of dry mustard""], ""directions"": [""Slice mango, chunk tomatoes and slice leek; toss well."", ""Whisk together the lemon juice and pulp, safflower oil and dry mustard; pour over mango mixture."", ""Toss well."", ""Serve chilled or at room temperature.""]}"
478,"Vegetable Pizza Press and bake 2 cans crescent rolls as a crust (bake time per package; not specified), then spread with a mixture of 2 large packages softened cream cheese, 1/2 cup mayonnaise (not Miracle Whip), and 1/2 cup Ranch dressing; cut and serve (vegetable topping not listed in the provided lines).","{""title"": ""Vegetable Pizza"", ""ingredients"": [""2 cans crescent rolls"", ""2 large pkg. cream cheese, softened"", ""1/2 c. mayo (not Miracle Whip)"", ""1/2 c. Ranch dressing""], ""directions"": [""Spread crescent rolls flat, bake and cut.""]}"
479,"Luau Brown 2 lb. pork sausage, remove, and cook 1 chopped green pepper, 2 chopped large onions, and 1 chopped bunch celery in as little grease as possible. Bring 7 cups water to a boil, stir in 2 packets Lipton noodle soup, 2 cups white Minute rice, and 3 1/2 oz. chopped almonds, then immediately stir in the sausage and vegetables, cover, and bake at 350°F for 40 to 45 minutes, stirring once or twice (serves about 10–12).","{""title"": ""Luau"", ""ingredients"": [""2 lb. pork sausage"", ""2 c. white Minute rice"", ""1 green pepper, chopped fine"", ""2 large onions, chopped fine"", ""1 bunch celery, chopped fine"", ""3 1/2 oz. chopped almonds"", ""2 dry packs Lipton noodle soup""], ""directions"": [""Brown sausage."", ""Remove sausage and cook the pepper, onions and celery in as little grease as possible."", ""Boil 7 cups water."", ""In boiling water, put soup, rice and almonds."", ""Don't cook. Immediately stir all ingredients together."", ""Cover and bake at 350° for 40 to 45 minutes."", ""Stir once or twice while baking."", ""Serves 10 to 12.""]}"
480,"Ma’s Dill Pickles Pack cucumbers/dills (amounts not specified) into jars. Boil a brine of 7 cups water, 3 cups vinegar, 1/2 cup salt, and 1/2 cup sugar; pour hot brine over, seal.","{""title"": ""Ma'S Dill Pickles"", ""ingredients"": [""7 c. water"", ""3 c. vinegar"", ""1/2 c. salt"", ""1/2 c. sugar""], ""directions"": [""Pack dills and cukes in jar."", ""Boil brine and pour over hot and seal.""]}"
481,"Stir-Fried Gumbo Toss 3 to 4 cups okra with flour (amount not specified) plus salt and pepper; fry in oil (amount not specified) as needed. In a large skillet, melt 3/4 stick butter and sauté 3/4 cup sliced green bell pepper, 1 chopped small jalapeño (optional), 1 thinly sliced medium onion, and 1 medium carrot (or 3/4 cup thin slices) until onion is clear; add 1 can stewed tomatoes and cook about 5 minutes, stir in 3/4 cup water, bring to a boil, add 2 cups cooked ground beef or chicken breast or ham, and season with salt and pepper to taste.","{""title"": ""Stir-Fried Gumbo"", ""ingredients"": [""3 to 4 c. okra"", ""salt and pepper"", ""flour"", ""oil"", ""2 c. ground beef, chicken breast or ham"", ""3/4 c. green bell peppers, sliced"", ""1 small jalapeno pepper, chopped (optional)"", ""1 medium onion, sliced thin"", ""1 medium carrot or 3/4 c. thinly sliced"", ""3/4 stick butter"", ""1 can stewed tomatoes"", ""salt and pepper to taste""], ""directions"": [""In a large skillet, melt butter and saute bell peppers, jalapeno, onion and carrot; cook until onion is clear."", ""Add the stewed tomatoes; stir and cook about 5 minutes."", ""Add 3/4 cup water, stirring until mixture boils."", ""Add meat, stirring well.""]}"
482,"No Bake Chocolate Cookies In a saucepan, stir together 2 cups sugar, 1/3 cup cocoa, 1/2 cup milk, and 1 stick oleo; bring to a boil and boil 1 minute. Remove from heat and stir in 1 tsp. vanilla, 1/2 cup peanut butter, and 3 cups quick oats; drop by teaspoonfuls onto wax paper and cool (makes about 4 to 5 dozen).","{""title"": ""No Bake Chocolate Cookies"", ""ingredients"": [""2 c. sugar"", ""1/3 c. cocoa"", ""1/2 c. milk"", ""1 stick oleo"", ""1 tsp. vanilla"", ""1/2 c. peanut butter"", ""3 c. quick oats""], ""directions"": [""Mix sugar, cocoa, milk and oleo in a saucepan."", ""Bring to a boil and boil for 1 minute."", ""Remove from stove and add remaining ingredients."", ""Stir well."", ""Drop by teaspoon on wax paper."", ""Makes 4 to 5 dozen.""]}"
483,"Carrot Cake Mix 2 cups sifted flour with 1 tsp. soda, 1 tsp. salt, 2 cups sugar, and 1 tsp. cinnamon. Add 1 1/2 cups oil, 4 eggs, 2 cups grated carrots, and 1 cup nuts, mix well, pour into greased and floured pans, and bake at 350°F for about 30 minutes (makes 2 nine-inch or 3 eight-inch layers).","{""title"": ""Carrot Cake"", ""ingredients"": [""2 c. flour, sifted"", ""1 tsp. soda"", ""1 tsp. salt"", ""2 c. sugar"", ""1 tsp. cinnamon"", ""1 1/2 c. oil"", ""4 eggs"", ""2 c. grated carrots"", ""1 c. nuts""], ""directions"": [""Place dry ingredients in a large bowl and mix thoroughly."", ""Add rest of ingredients and mix well."", ""Bake in well-greased and floured pans."", ""Bake at 350° for 30 minutes."", ""Remove from pans and cool."", ""Makes 2 (9-inch) or 3 (8-inch) layers.""]}"
484,"No Fat Rice And Vegetable Dish In a skillet sprayed with vegetable spray (amount not specified), sauté 1/2 cup sliced summer squash and 1/4 cup chopped onions until tender. Add 1/2 cup sliced mushrooms, 1/2 cup chopped fresh tomato, 1 tsp. chopped garlic, 1/2 tsp. basil, and lemon pepper and salt to taste; cook 5 minutes, then toss with 1 cup cooked rice.","{""title"": ""No Fat Rice And Vegetable Dish"", ""ingredients"": [""1 c. rice, cooked"", ""1/2 c. summer squash, sliced"", ""1/2 c. zucchini, sliced"", ""1/4 c. onions, chopped"", ""1/2 c. mushrooms, sliced"", ""1/2 c. fresh tomato, chopped"", ""1 tsp. garlic, chopped"", ""1/2 tsp. basil"", ""lemon pepper and salt to taste""], ""directions"": [""Spray skillet with vegetable spray and saute squash and onion until tender. Add mushrooms, tomatoes and seasonings. Cook 5 minutes. Mix with cooked rice.""]}"
485,"Oyster Fritters Sift 2 cups flour with 2 tsp. baking powder and 1/2 tsp. baking soda. Beat 3 eggs, add 1/4 cup buttermilk and salt to taste, then stir in dry ingredients plus reserved oyster juice from 1 pint oysters; add oysters, stir to coat, and deep-fry at 350°F until golden.","{""title"": ""Oyster Fritters"", ""ingredients"": [""2 c. flour"", ""2 tsp. baking powder"", ""1/2 tsp. baking soda"", ""3 eggs"", ""1/4 c. buttermilk"", ""salt to taste"", ""1 pt. oysters (reserve juice)""], ""directions"": [""Sift flour, baking powder and baking soda."", ""Beat eggs well. Add buttermilk and salt and beat again."", ""Then mix in dry ingredients and oyster juice."", ""Add oysters and stir to coat."", ""Deep fry at 350°.""]}"
486,"Quick Coffee Cake (Double Recipe) Mix 2 cups flour, 6 tsp. baking powder, 1 tsp. cinnamon, 1 cup sugar, 1 tsp. salt, 2 beaten eggs, 1 cup milk, and 1/2 cup melted oleo or butter; spread in a 13 x 9-inch pan (or two 8-inch pans), sprinkle thickly with sugar and cinnamon (optional chopped nuts; amounts not specified), and bake at 375°F for 15 to 21 minutes.","{""title"": ""Quick Coffee Cake(Double Recipe)"", ""ingredients"": [""2 c. flour"", ""6 tsp. baking powder"", ""1 tsp. cinnamon"", ""1 c. sugar"", ""1 tsp. salt"", ""2 beaten eggs"", ""1 c. milk"", ""1/2 c. melted oleo or butter""], ""directions"": [""Mix all together."", ""Spread in a 13 x 9-inch pan or two 8-inch pans."", ""Sprinkle top thickly with sugar and cinnamon (is good with chopped nuts)."", ""Bake at 375° for 15 to 21 minutes.""]}"
487,"Belly Buttons Prepare 1 box crust mix according to package directions (additional flour as needed; amounts not specified), roll dough out on a floured surface, spread with softened butter or margarine (amount not specified), cover with brown sugar (amount not specified) and cinnamon (amount not specified), roll up like a long thin cinnamon roll, slice into 1-inch pieces, set upright in a buttered 13 x 9-inch dish, and bake at 400°F for about 15 minutes.","{""title"": ""Belly Buttons"", ""ingredients"": [""1 box crust mix"", ""flour"", ""butter or margarine, softened"", ""brown sugar"", ""cinnamon""], ""directions"": [""Preheat oven to 400°."", ""Follow directions for pie crust mix. Roll out pie crust on a flat, floured surface."", ""Butter crust with butter or margarine."", ""Sprinkle on brown sugar until it covers pie crust, then sprinkle cinnamon over brown sugar."", ""Roll crust like a long, thin cinnamon roll."", ""Cut sections 1-inch thick."", ""Place sections on a buttered 13 x 9-inch casserole dish in an upright position so that the swirls are showing on both sides."", ""Bake 15 minutes."", ""Let cool 3 minutes and enjoy.""]}"
488,"Tater Tot Casserole Brown 1 lb. ground lean beef with 1 large chopped onion; stir in 1 can cream of mushroom soup and 1 can mixed vegetables (partially drained), spread in a buttered casserole, top with Tater Tots as needed, and bake at 350°F for about 45 minutes.","{""title"": ""Tater Tot Casserole"", ""ingredients"": [""1 lb. ground lean beef"", ""1 large onion, chopped"", ""1 can cream of mushroom soup"", ""1 can mixed vegetables (partially drained)"", ""Tater Tots as needed""], ""directions"": [""Sear meat and onion until browned; add mixed vegetables and soup and mix well."", ""Turn into buttered casserole dish and top with Tater Tots."", ""Bake at 350° for 45 minutes.""]}"
489,"Cheesy Cornbread Cook 4 slices bacon in an 8-inch cast-iron skillet, remove bacon and reserve 2 Tbsp. drippings, then heat skillet with drippings at 425°F for 5 minutes. Stir together crumbled bacon, 1 (16 oz.) cornbread mix, 2 beaten eggs, 1 (15 oz.) can cream-style corn, 3/4 cup mayonnaise, and 1 cup shredded Swiss or Cheddar; pour into hot skillet and bake at 425°F for 30 to 35 minutes until golden.","{""title"": ""Cheesy Cornbread"", ""ingredients"": [""4 slices bacon"", ""1 (16 oz.) pkg. cornbread mix"", ""2 eggs, beaten"", ""1 (15 oz.) can cream-style corn"", ""3/4 c. Kraft mayonnaise"", ""1 c. (4 oz.) shredded Swiss or Cheddar cheese""], ""directions"": [""Cook bacon in an 8-inch cast-iron skillet until crisp."", ""Remove bacon, reserving 2 tablespoons drippings."", ""Heat skillet with drippings in a 425° oven for 5 minutes."", ""Combine crumbled bacon and cornbread mix and remaining 4 ingredients, stirring just until dry ingredients are moistened."", ""Remove skillet from oven."", ""Pour mixture into skillet."", ""Bake at 425° for 30 to 35 minutes or until golden brown.""]}"
490,"Rice Crispy Chicken Crush 4 cups Rice Krispies to make 2 cups crumbs and mix with 1 tsp. paprika in a shallow dish. Beat 1 egg with 3/4 cup milk; in another dish mix 3/4 cup flour with 1 1/2 tsp. salt, 1/4 tsp. pepper, and 1 tsp. poultry seasoning. Dip 3 lb. frying chicken pieces in flour mixture, then egg mixture, then cereal crumbs; place in pan, drizzle with 3 Tbsp. melted margarine, and bake until chicken is done (baking time/temperature not included in the provided lines).","{""title"": ""Rice Crispy Chicken"", ""ingredients"": [""4 c. Rice Krispies"", ""1 tsp. paprika"", ""1 egg"", ""3/4 c. milk"", ""3/4 c. all-purpose flour"", ""1 1/2 tsp. salt"", ""1/4 tsp. pepper"", ""1 tsp. poultry seasoning"", ""3 Tbsp. margarine, melted"", ""3 lb. frying chicken pieces, cleaned and patted dry""], ""directions"": [""Measure Rice Krispies cereal; crush to 2 cups."", ""Place in shallow dish."", ""Stir in paprika."", ""Set aside.""]}"
